# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
119,Pre-Flop,1,-2020,2020,DISCARD,0,"['9s', '3d']","['4h', '8d']","['3s', '2h']",,,2,2
119,Pre-Flop,1,-2020,2020,FOLD,0,"['9s', '3d']","['4h', '2s']","['3s', '2h']",,8d,2,2
120,Pre-Flop,0,-2018,2018,RAISE,98,"['5s', '7s']","['2h', '7h']","['9h', '3s']",,,1,1
120,Pre-Flop,1,-2018,2018,CALL,0,"['5s', '7s']","['2h', '7h']","['9h', '3s']",,,2,2
120,Flop,0,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d']",,,100,100
120,Flop,1,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d']",,,100,100
120,Turn,0,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d', '5d']",,,100,100
120,Turn,1,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d', '5d']",,,100,100
120,River,0,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d', '5d', '9s']",,,100,100
120,River,1,-2018,2018,CHECK,0,"['5s', '7s']","['2h', '7h']","['9h', '3s', '4d', '5d', '9s']",,,100,100
121,Pre-Flop,1,-1918,1918,CALL,0,"['4h', '9h']","['2d', '2h']","['9s', '6d']",,,1,1
121,Pre-Flop,0,-1918,1918,RAISE,98,"['4h', '9h']","['2d', '2h']","['9s', '6d']",,,2,2
121,Pre-Flop,1,-1918,1918,DISCARD,0,"['4h', '9h']","['2d', '2h']","['9s', '6d']",,,2,2
121,Pre-Flop,1,-1918,1918,FOLD,0,"['4h', '9h']","['4s', '2h']","['9s', '6d']",,2d,2,2
122,Pre-Flop,0,-1916,1916,RAISE,98,"['7s', '5d']","['5s', 'As']","['4s', '8d']",,,1,1
122,Pre-Flop,1,-1916,1916,CALL,0,"['7s', '5d']","['5s', 'As']","['4s', '8d']",,,2,2
122,Flop,0,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d']",,,100,100
122,Flop,1,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d']",,,100,100
122,Turn,0,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d', '2s']",,,100,100
122,Turn,1,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d', '2s']",,,100,100
122,River,0,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d', '2s', '3s']",,,100,100
122,River,1,-1916,1916,CHECK,0,"['7s', '5d']","['5s', 'As']","['4s', '8d', '7d', '2s', '3s']",,,100,100
123,Pre-Flop,1,-2016,2016,CALL,0,"['8h', '6d']","['2d', '9h']","['Ad', '5d']",,,1,1
123,Pre-Flop,0,-2016,2016,RAISE,98,"['8h', '6d']","['2d', '9h']","['Ad', '5d']",,,2,2
123,Pre-Flop,1,-2016,2016,DISCARD,0,"['8h', '6d']","['2d', '9h']","['Ad', '5d']",,,2,2
123,Pre-Flop,1,-2016,2016,CALL,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d']",,2d,2,2
123,Flop,1,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As']",,2d,100,100
123,Flop,0,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As']",,2d,100,100
123,Turn,1,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As', '4h']",,2d,100,100
123,Turn,0,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As', '4h']",,2d,100,100
123,River,1,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As', '4h', '6h']",,2d,100,100
123,River,0,-2016,2016,CHECK,0,"['8h', '6d']","['8s', '9h']","['Ad', '5d', 'As', '4h', '6h']",,2d,100,100
124,Pre-Flop,0,-1916,1916,RAISE,98,"['Ad', '4d']","['2h', '5h']","['2s', '5d']",,,1,1
124,Pre-Flop,1,-1916,1916,DISCARD,0,"['Ad', '4d']","['2h', '5h']","['2s', '5d']",,,2,2
124,Pre-Flop,1,-1916,1916,FOLD,0,"['Ad', '4d']","['3s', '5h']","['2s', '5d']",,2h,2,2
125,Pre-Flop,1,-1914,1914,CALL,0,"['2s', '3s']","['4s', 'As']","['8s', '7d']",,,1,1
125,Pre-Flop,0,-1914,1914,RAISE,98,"['2s', '3s']","['4s', 'As']","['8s', '7d']",,,2,2
125,Pre-Flop,1,-1914,1914,CALL,0,"['2s', '3s']","['4s', 'As']","['8s', '7d']",,,2,2
125,Flop,1,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah']",,,100,100
125,Flop,0,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah']",,,100,100
125,Turn,1,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah', '9h']",,,100,100
125,Turn,0,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah', '9h']",,,100,100
125,River,1,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah', '9h', '8h']",,,100,100
125,River,0,-1914,1914,CHECK,0,"['2s', '3s']","['4s', 'As']","['8s', '7d', 'Ah', '9h', '8h']",,,100,100
126,Pre-Flop,0,-2014,2014,RAISE,98,"['6d', 'Ad']","['4d', '5h']","['7d', '3h']",,,1,1
126,Pre-Flop,1,-2014,2014,CALL,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h']",,,2,2
126,Flop,0,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d']",,,100,100
126,Flop,1,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d']",,,100,100
126,Turn,0,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d', '3d']",,,100,100
126,Turn,1,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d', '3d']",,,100,100
126,River,0,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d', '3d', '2h']",,,100,100
126,River,1,-2014,2014,CHECK,0,"['6d', 'Ad']","['4d', '5h']","['7d', '3h', '5d', '3d', '2h']",,,100,100
127,Pre-Flop,1,-1914,1914,CALL,0,"['Ah', '6d']","['2h', 'As']","['2d', '8d']",,,1,1
127,Pre-Flop,0,-1914,1914,RAISE,98,"['Ah', '6d']","['2h', 'As']","['2d', '8d']",,,2,2
127,Pre-Flop,1,-1914,1914,DISCARD,0,"['Ah', '6d']","['2h', 'As']","['2d', '8d']",,,2,2
127,Pre-Flop,1,-1914,1914,CALL,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d']",,2h,2,2
127,Flop,1,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d']",,2h,100,100
127,Flop,0,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d']",,2h,100,100
127,Turn,1,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d', '6h']",,2h,100,100
127,Turn,0,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d', '6h']",,2h,100,100
127,River,1,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d', '6h', '5s']",,2h,100,100
127,River,0,-1914,1914,CHECK,0,"['Ah', '6d']","['4d', 'As']","['2d', '8d', '5d', '6h', '5s']",,2h,100,100
128,Pre-Flop,0,-1814,1814,RAISE,98,"['4s', 'Ad']","['9s', '6s']","['3s', '7s']",,,1,1
128,Pre-Flop,1,-1814,1814,CALL,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s']",,,2,2
128,Flop,0,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d']",,,100,100
128,Flop,1,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d']",,,100,100
128,Turn,0,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d', '9d']",,,100,100
128,Turn,1,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d', '9d']",,,100,100
128,River,0,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d', '9d', 'Ah']",,,100,100
128,River,1,-1814,1814,CHECK,0,"['4s', 'Ad']","['9s', '6s']","['3s', '7s', '4d', '9d', 'Ah']",,,100,100
129,Pre-Flop,1,-1714,1714,CALL,0,"['2d', '3d']","['3s', '6h']","['4h', '4d']",,,1,1
129,Pre-Flop,0,-1714,1714,RAISE,98,"['2d', '3d']","['3s', '6h']","['4h', '4d']",,,2,2
129,Pre-Flop,1,-1714,1714,DISCARD,0,"['2d', '3d']","['3s', '6h']","['4h', '4d']",,,2,2
129,Pre-Flop,1,-1714,1714,FOLD,0,"['2d', '3d']","['3s', '5d']","['4h', '4d']",,6h,2,2
130,Pre-Flop,0,-1712,1712,RAISE,98,"['6d', '8d']","['As', '8h']","['4s', '2s']",,,1,1
130,Pre-Flop,1,-1712,1712,CALL,0,"['6d', '8d']","['As', '8h']","['4s', '2s']",,,2,2
130,Flop,0,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h']",,,100,100
130,Flop,1,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h']",,,100,100
130,Turn,0,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h', 'Ah']",,,100,100
130,Turn,1,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h', 'Ah']",,,100,100
130,River,0,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h', 'Ah', '5s']",,,100,100
130,River,1,-1712,1712,CHECK,0,"['6d', '8d']","['As', '8h']","['4s', '2s', '6h', 'Ah', '5s']",,,100,100
131,Pre-Flop,1,-1812,1812,CALL,0,"['7s', '2s']","['8s', '9h']","['5s', '3d']",,,1,1
131,Pre-Flop,0,-1812,1812,RAISE,98,"['7s', '2s']","['8s', '9h']","['5s', '3d']",,,2,2
131,Pre-Flop,1,-1812,1812,CALL,0,"['7s', '2s']","['8s', '9h']","['5s', '3d']",,,2,2
131,Flop,1,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d']",,,100,100
131,Flop,0,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d']",,,100,100
131,Turn,1,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d', '3h']",,,100,100
131,Turn,0,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d', '3h']",,,100,100
131,River,1,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d', '3h', '2h']",,,100,100
131,River,0,-1812,1812,CHECK,0,"['7s', '2s']","['8s', '9h']","['5s', '3d', '4d', '3h', '2h']",,,100,100
132,Pre-Flop,0,-1712,1712,RAISE,98,"['3d', '5h']","['3s', '7d']","['8s', '4h']",,,1,1
132,Pre-Flop,1,-1712,1712,DISCARD,0,"['3d', '5h']","['3s', '7d']","['8s', '4h']",,,2,2
132,Pre-Flop,1,-1712,1712,FOLD,0,"['3d', '5h']","['3s', '6h']","['8s', '4h']",,7d,2,2
133,Pre-Flop,1,-1710,1710,CALL,0,"['As', '7d']","['3d', '2d']","['3h', '6s']",,,1,1
133,Pre-Flop,0,-1710,1710,RAISE,98,"['As', '7d']","['3d', '2d']","['3h', '6s']",,,2,2
133,Pre-Flop,1,-1710,1710,DISCARD,0,"['As', '7d']","['3d', '2d']","['3h', '6s']",,,2,2
133,Pre-Flop,1,-1710,1710,FOLD,0,"['As', '7d']","['3d', '2h']","['3h', '6s']",,2d,2,2
134,Pre-Flop,0,-1708,1708,RAISE,98,"['7d', '6h']","['3d', '3s']","['6s', '8s']",,,1,1
134,Pre-Flop,1,-1708,1708,DISCARD,0,"['7d', '6h']","['3d', '3s']","['6s', '8s']",,,2,2
134,Pre-Flop,1,-1708,1708,FOLD,0,"['7d', '6h']","['3h', '3s']","['6s', '8s']",,3d,2,2
135,Pre-Flop,1,-1706,1706,CALL,0,"['7d', '6d']","['8d', '2s']","['6h', '9d']",,,1,1
135,Pre-Flop,0,-1706,1706,RAISE,98,"['7d', '6d']","['8d', '2s']","['6h', '9d']",,,2,2
135,Pre-Flop,1,-1706,1706,DISCARD,0,"['7d', '6d']","['8d', '2s']","['6h', '9d']",,,2,2
135,Pre-Flop,1,-1706,1706,FOLD,0,"['7d', '6d']","['Ah', '2s']","['6h', '9d']",,8d,2,2
136,Pre-Flop,0,-1704,1704,RAISE,98,"['9h', '8h']","['7h', '8d']","['9s', '4h']",,,1,1
136,Pre-Flop,1,-1704,1704,CALL,0,"['9h', '8h']","['7h', '8d']","['9s', '4h']",,,2,2
136,Flop,0,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad']",,,100,100
136,Flop,1,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad']",,,100,100
136,Turn,0,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad', '9d']",,,100,100
136,Turn,1,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad', '9d']",,,100,100
136,River,0,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad', '9d', '2h']",,,100,100
136,River,1,-1704,1704,CHECK,0,"['9h', '8h']","['7h', '8d']","['9s', '4h', 'Ad', '9d', '2h']",,,100,100
137,Pre-Flop,1,-1604,1604,CALL,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h']",,,1,1
137,Pre-Flop,0,-1604,1604,RAISE,98,"['4h', '6d']","['6s', 'Ah']","['7s', '9h']",,,2,2
137,Pre-Flop,1,-1604,1604,CALL,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h']",,,2,2
137,Flop,1,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s']",,,100,100
137,Flop,0,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s']",,,100,100
137,Turn,1,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s', '7h']",,,100,100
137,Turn,0,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s', '7h']",,,100,100
137,River,1,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s', '7h', '2s']",,,100,100
137,River,0,-1604,1604,CHECK,0,"['4h', '6d']","['6s', 'Ah']","['7s', '9h', '5s', '7h', '2s']",,,100,100
138,Pre-Flop,0,-1704,1704,RAISE,98,"['3d', '3h']","['2s', 'Ad']","['4d', '2h']",,,1,1
138,Pre-Flop,1,-1704,1704,DISCARD,0,"['3d', '3h']","['2s', 'Ad']","['4d', '2h']",,,2,2
138,Pre-Flop,1,-1704,1704,FOLD,0,"['3d', '3h']","['2s', '4h']","['4d', '2h']",,Ad,2,2
139,Pre-Flop,1,-1702,1702,CALL,0,"['4s', '5d']","['3h', '7h']","['As', '4h']",,,1,1
139,Pre-Flop,0,-1702,1702,RAISE,98,"['4s', '5d']","['3h', '7h']","['As', '4h']",,,2,2
139,Pre-Flop,1,-1702,1702,CALL,0,"['4s', '5d']","['3h', '7h']","['As', '4h']",,,2,2
139,Flop,1,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d']",,,100,100
139,Flop,0,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d']",,,100,100
139,Turn,1,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d', '2d']",,,100,100
139,Turn,0,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d', '2d']",,,100,100
139,River,1,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d', '2d', '9s']",,,100,100
139,River,0,-1702,1702,CHECK,0,"['4s', '5d']","['3h', '7h']","['As', '4h', '8d', '2d', '9s']",,,100,100
140,Pre-Flop,0,-1602,1602,RAISE,98,"['5d', '3s']","['4s', '2s']","['2d', '6h']",,,1,1
140,Pre-Flop,1,-1602,1602,DISCARD,0,"['5d', '3s']","['4s', '2s']","['2d', '6h']",,,2,2
140,Pre-Flop,1,-1602,1602,FOLD,0,"['5d', '3s']","['4s', '7d']","['2d', '6h']",,2s,2,2
141,Pre-Flop,1,-1600,1600,CALL,0,"['3s', '3d']","['4d', '7s']","['4s', '5h']",,,1,1
141,Pre-Flop,0,-1600,1600,RAISE,98,"['3s', '3d']","['4d', '7s']","['4s', '5h']",,,2,2
141,Pre-Flop,1,-1600,1600,DISCARD,0,"['3s', '3d']","['4d', '7s']","['4s', '5h']",,,2,2
141,Pre-Flop,1,-1600,1600,CALL,0,"['3s', '3d']","['5d', '7s']","['4s', '5h']",,4d,2,2
141,Flop,1,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s']",,4d,100,100
141,Flop,0,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s']",,4d,100,100
141,Turn,1,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s', '6h']",,4d,100,100
141,Turn,0,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s', '6h']",,4d,100,100
141,River,1,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s', '6h', '4h']",,4d,100,100
141,River,0,-1600,1600,CHECK,0,"['3s', '3d']","['5d', '7s']","['4s', '5h', '9s', '6h', '4h']",,4d,100,100
142,Pre-Flop,0,-1700,1700,RAISE,98,"['2d', '9s']","['6d', '5d']","['6h', '3d']",,,1,1
142,Pre-Flop,1,-1700,1700,CALL,0,"['2d', '9s']","['6d', '5d']","['6h', '3d']",,,2,2
142,Flop,0,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s']",,,100,100
142,Flop,1,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s']",,,100,100
142,Turn,0,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s', 'Ah']",,,100,100
142,Turn,1,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s', 'Ah']",,,100,100
142,River,0,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s', 'Ah', '8s']",,,100,100
142,River,1,-1700,1700,CHECK,0,"['2d', '9s']","['6d', '5d']","['6h', '3d', '4s', 'Ah', '8s']",,,100,100
143,Pre-Flop,1,-1800,1800,CALL,0,"['9h', '5s']","['9s', '8h']","['3s', '6h']",,,1,1
143,Pre-Flop,0,-1800,1800,RAISE,98,"['9h', '5s']","['9s', '8h']","['3s', '6h']",,,2,2
143,Pre-Flop,1,-1800,1800,CALL,0,"['9h', '5s']","['9s', '8h']","['3s', '6h']",,,2,2
143,Flop,1,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah']",,,100,100
143,Flop,0,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah']",,,100,100
143,Turn,1,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah', '8s']",,,100,100
143,Turn,0,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah', '8s']",,,100,100
143,River,1,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah', '8s', '9d']",,,100,100
143,River,0,-1800,1800,CHECK,0,"['9h', '5s']","['9s', '8h']","['3s', '6h', 'Ah', '8s', '9d']",,,100,100
144,Pre-Flop,0,-1900,1900,RAISE,98,"['6d', '8s']","['4d', '5d']","['Ah', 'As']",,,1,1
144,Pre-Flop,1,-1900,1900,CALL,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As']",,,2,2
144,Flop,0,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h']",,,100,100
144,Flop,1,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h']",,,100,100
144,Turn,0,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h', '2d']",,,100,100
144,Turn,1,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h', '2d']",,,100,100
144,River,0,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h', '2d', 'Ad']",,,100,100
144,River,1,-1900,1900,CHECK,0,"['6d', '8s']","['4d', '5d']","['Ah', 'As', '5h', '2d', 'Ad']",,,100,100
145,Pre-Flop,1,-2000,2000,CALL,0,"['Ah', '5d']","['7d', '3d']","['9h', '3s']",,,1,1
145,Pre-Flop,0,-2000,2000,RAISE,98,"['Ah', '5d']","['7d', '3d']","['9h', '3s']",,,2,2
145,Pre-Flop,1,-2000,2000,DISCARD,0,"['Ah', '5d']","['7d', '3d']","['9h', '3s']",,,2,2
145,Pre-Flop,1,-2000,2000,FOLD,0,"['Ah', '5d']","['7d', '5s']","['9h', '3s']",,3d,2,2
146,Pre-Flop,0,-1998,1998,RAISE,98,"['9h', '6s']","['4d', '4s']","['2s', '3d']",,,1,1
146,Pre-Flop,1,-1998,1998,CALL,0,"['9h', '6s']","['4d', '4s']","['2s', '3d']",,,2,2
146,Flop,0,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h']",,,100,100
146,Flop,1,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h']",,,100,100
146,Turn,0,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h', '9s']",,,100,100
146,Turn,1,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h', '9s']",,,100,100
146,River,0,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h', '9s', '2h']",,,100,100
146,River,1,-1998,1998,CHECK,0,"['9h', '6s']","['4d', '4s']","['2s', '3d', '8h', '9s', '2h']",,,100,100
147,Pre-Flop,1,-1898,1898,CALL,0,"['5s', '7d']","['6s', '6d']","['6h', '7s']",,,1,1
147,Pre-Flop,0,-1898,1898,RAISE,98,"['5s', '7d']","['6s', '6d']","['6h', '7s']",,,2,2
147,Pre-Flop,1,-1898,1898,CALL,0,"['5s', '7d']","['6s', '6d']","['6h', '7s']",,,2,2
147,Flop,1,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s']",,,100,100
147,Flop,0,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s']",,,100,100
147,Turn,1,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s', '3h']",,,100,100
147,Turn,0,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s', '3h']",,,100,100
147,River,1,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s', '3h', '5h']",,,100,100
147,River,0,-1898,1898,CHECK,0,"['5s', '7d']","['6s', '6d']","['6h', '7s', '4s', '3h', '5h']",,,100,100
148,Pre-Flop,0,-1898,1898,RAISE,98,"['8d', '6s']","['Ad', '5s']","['6d', 'As']",,,1,1
148,Pre-Flop,1,-1898,1898,CALL,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As']",,,2,2
148,Flop,0,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h']",,,100,100
148,Flop,1,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h']",,,100,100
148,Turn,0,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h', '4h']",,,100,100
148,Turn,1,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h', '4h']",,,100,100
148,River,0,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h', '4h', '8s']",,,100,100
148,River,1,-1898,1898,CHECK,0,"['8d', '6s']","['Ad', '5s']","['6d', 'As', '3h', '4h', '8s']",,,100,100
149,Pre-Flop,1,-1798,1798,RAISE,2,"['9h', '7h']","['9d', '9s']","['5s', '2h']",,,1,1
149,Pre-Flop,0,-1798,1798,RAISE,96,"['9h', '7h']","['9d', '9s']","['5s', '2h']",,,2,2
149,Pre-Flop,1,-1798,1798,CALL,0,"['9h', '7h']","['9d', '9s']","['5s', '2h']",,,4,4
149,Flop,1,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d']",,,100,100
149,Flop,0,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d']",,,100,100
149,Turn,1,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d', '8d']",,,100,100
149,Turn,0,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d', '8d']",,,100,100
149,River,1,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d', '8d', '8s']",,,100,100
149,River,0,-1798,1798,CHECK,0,"['9h', '7h']","['9d', '9s']","['5s', '2h', '6d', '8d', '8s']",,,100,100
150,Pre-Flop,0,-1698,1698,RAISE,98,"['5s', '8s']","['4s', 'As']","['4d', '4h']",,,1,1
150,Pre-Flop,1,-1698,1698,DISCARD,0,"['5s', '8s']","['4s', 'As']","['4d', '4h']",,,2,2
150,Pre-Flop,1,-1698,1698,FOLD,0,"['5s', '8s']","['5h', 'As']","['4d', '4h']",,4s,2,2
151,Pre-Flop,1,-1696,1696,CALL,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s']",,,1,1
151,Pre-Flop,0,-1696,1696,RAISE,98,"['8h', '2h']","['7s', '6d']","['Ad', '8s']",,,2,2
151,Pre-Flop,1,-1696,1696,CALL,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s']",,,2,2
151,Flop,1,-1696,1696,CHECK,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s', '6h']",,,100,100
151,Flop,0,-1696,1696,CHECK,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s', '6h']",,,100,100
151,Turn,1,-1696,1696,CHECK,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s', '6h', '5d']",,,100,100
151,Turn,0,-1696,1696,CHECK,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s', '6h', '5d']",,,100,100
151,River,1,-1696,1696,CHECK,0,"['8h', '2h']","['7s', '6d']","['Ad', '8s', '6h', '5d', '9h']",,,100,100
